"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876444143087726672","Tue Jan 07 03:01:12 +0000 2025","0","@Telkomsel sudah saya dm -vape","1876464070184030661","","Telkomsel","in","Playtopia","0","0","0","https://x.com/nikmatiah/status/1876464070184030661","431516899","nikmatiah"
"1876460248460050726","Tue Jan 07 03:01:10 +0000 2025","0","@seeshawty @TelkomIndonesia @seeshawty Kak Rin untuk panggilannya pastikan benar dari Call Center 188. Boleh infokan nomor HP dan capture log panggilan agar dibantu cek status nomornya. Serta pastikan tidak memberikan data yang bersifat privasi. Makasih. -Dhet","1876464065050223032","","seeshawty","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876464065050223032","255409050","Telkomsel"
"1876456019062292618","Tue Jan 07 03:00:14 +0000 2025","0","@Telkomsel @miftahken Banyak nih https://t.co/NEJCFawF7v","1876463828923523285","https://pbs.twimg.com/media/GgqJ5z2a8AExvSk.jpg","Telkomsel","in","Astral Express","0","0","0","https://x.com/berotakcaelus/status/1876463828923523285","1038993266","berotakcaelus"
"1876463770546905518","Tue Jan 07 03:00:00 +0000 2025","0","Cukup dengan Rp79.000 kamu bisa marathon series keren kayak House of The Dragon Dune: Prophecy Friends Game of Thrones House &amp; The Big Bang Theory! Aktifkan di https://t.co/rNf3DrrEvv termasuk kuota nonton 5GB! Info: https://t.co/VPKdlOPXyp #NontonMaxdiTelkomsel https://t.co/EVrmMAjBY9","1876463770546905518","https://pbs.twimg.com/ext_tw_video_thumb/1876451403465732096/pu/img/1DffbHIpe8XpUz5u.jpg","","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876463770546905518","255409050","Telkomsel"
"1876463689911673063","Tue Jan 07 02:59:41 +0000 2025","0","@Telkomsel kenapa ya pulsa selalu berkurang dan ada notif sedang menggunakan jaringan tanpa kuota? Padahal sudah di non-aktifkan paket datanya menggunakan simcard 2","1876463689911673063","","Telkomsel","in","","0","0","0","https://x.com/bacapikir/status/1876463689911673063","1528451204","bacapikir"
"1876463472038527190","Tue Jan 07 02:58:49 +0000 2025","0","@Telkomsel halo Dm saya soal voucher hasil penukaran 500poin tp ga bs di pake voucher ny ga ada kabar ny lg nih..","1876463472038527190","","Telkomsel","in","","0","0","0","https://x.com/kkotbodalli/status/1876463472038527190","943292024","kkotbodalli"
"1876463297177989202","Tue Jan 07 02:58:07 +0000 2025","0","ini apaansih telkomsel sinyalnya lg jelek bgt","1876463297177989202","","","in","Neuss, Deutschland","0","0","0","https://x.com/maujadijus/status/1876463297177989202","1525847442100748288","maujadijus"
"1876319259183481065","Tue Jan 07 02:56:14 +0000 2025","0","@ululnf29 Maaf ya Kak Nurul :( untuk jumlah poin yg dibutuhkan akan disesuaikan dengan pilihan rewardnya. Kakak bisa kumpulin poin dengan beli paket dan penggunaan pulsa setiap kelipatan Rp100 akan mendapatkan 1 poin ya Kak. Makasih :) -Nesya","1876462824429609352","","ululnf29","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876462824429609352","255409050","Telkomsel"
"1876444212935479798","Tue Jan 07 02:54:24 +0000 2025","0","@ARxMichie @Michiban_ @Michie_JKT48 @Telkomsel langsung beli","1876462362900975804","","ARxMichie","in","Bali, Indonesia","0","0","0","https://x.com/Sevaamahaangga/status/1876462362900975804","1764264023862976512","Sevaamahaangga"
"1876265686424862732","Tue Jan 07 02:52:51 +0000 2025","0","@Babytz6 @Babytz6 Kak Anya maaf ya kalo aplikasinya masih berkendala :( Langsung aja infoin Nomor HP Tanggal waktu kejadian tipe HP dan capture kendalanya ke DM biar dibantu cek serta privasi terjaga. Thanks -Sakia","1876461969001374170","","Babytz6","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461969001374170","255409050","Telkomsel"
"1876460248460050726","Tue Jan 07 02:52:43 +0000 2025","0","@Telkomsel @TelkomIndonesia nomor penelpon gak terlihat di telfon kantor tp sepertinya bukan dari 188. tp apakah telkomsel jika pemblokiran nomor akan bertanya nama dan NIK org yg menjawab telfon?","1876461937208471942","","Telkomsel","in","","0","1","0","https://x.com/seeshawty/status/1876461937208471942","1141166255581224960","seeshawty"
"1876168155153731957","Tue Jan 07 02:52:20 +0000 2025","0","@zeashitpost Wah makasih udah rekomendasiin Telkomsel Sehat selalu Kak Zea -Indah","1876461839749616067","","zeashitpost","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461839749616067","255409050","Telkomsel"
"1872172988705169900","Tue Jan 07 02:52:08 +0000 2025","0","@Stryfslrmdhn @ronigermanotta @Stryfslrmdhn Okee meluncur DM Kak segera dibalas yuk cek cek. -Chika","1876461789904515214","","Stryfslrmdhn","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461789904515214","255409050","Telkomsel"
"1872172988705169900","Tue Jan 07 02:52:01 +0000 2025","0","@ronigermanotta @Stryfslrmdhn @ronigermanotta Pasti diperbaiki kok Kak Kalo Kakak melanjutkan interaksinya lewat DM yuk bales temen Micha. Makasih ️ -Micha","1876461762108899557","","ronigermanotta","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461762108899557","255409050","Telkomsel"
"1876460248460050726","Tue Jan 07 02:50:55 +0000 2025","0","@seeshawty @TelkomIndonesia @seeshawty Halo maaf Kak. Apa ada nomor penelponnya? Kalo nomor penelpon bukan dari nomor resmi kami di 188 panggilannya bisa diabaikan aja karena khawatir indikasi penipuan dan cek masa aktif berkala di MyTelkomsel :) -Joan","1876461482319483046","","seeshawty","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876461482319483046","255409050","Telkomsel"
"1876461458030227564","Tue Jan 07 02:50:49 +0000 2025","0","Maulana benci telkomsel was right","1876461458030227564","","","in","","0","1","0","https://x.com/thebluesboi/status/1876461458030227564","1849391484602306560","thebluesboi"
"1872172988705169900","Tue Jan 07 02:50:39 +0000 2025","0","@Telkomsel @ronigermanotta Sudah di DM ka tlong di baca","1876461418545033581","","Telkomsel","in","","0","1","0","https://x.com/Stryfslrmdhn/status/1876461418545033581","1554767806171820033","Stryfslrmdhn"
"1876265686424862732","Tue Jan 07 02:50:17 +0000 2025","0","@Telkomsel Min msh error apks nya tuh udh clear chace udh unins trus instal ulang sama az","1876461324097687752","","Telkomsel","in","","0","1","0","https://x.com/Babytz6/status/1876461324097687752","1407657970876370951","Babytz6"
"1876457337000792560","Tue Jan 07 02:50:08 +0000 2025","0","@nerdygemm gapapa kay masih ditungguin kok sama januari","1876461288773280011","","nerdygemm","in",".☘︎ ݁˖ hong’s gf.","0","0","0","https://x.com/migreenisme/status/1876461288773280011","1867906336270467072","migreenisme"
"1876449181046624670","Tue Jan 07 02:50:04 +0000 2025","0","@pirapattch Belum bisa Kak. Untuk paket akan langsung aktif saat berhasil aktivasi paket ya Kak. Kakak dapat reservasi jadwal paket roamingnya di aplikasi MyTelkomsel. Makasih -Emmy","1876461268670029921","","pirapattch","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461268670029921","255409050","Telkomsel"
"1876127121795612981","Tue Jan 07 02:49:50 +0000 2025","0","@sierravictor75_ @Telkomsel Siap Kak Sierra segera di balas DM nya. -Ardhiy","1876461211677802683","","sierravictor75_","in","Indonesia","0","0","0","https://x.com/IndiHomeCare/status/1876461211677802683","765035200896118789","IndiHomeCare"
"1872172988705169900","Tue Jan 07 02:49:28 +0000 2025","0","@Telkomsel @Stryfslrmdhn Ah anying kebanyakan minta maaf. Di perbaiki ngga juga","1876461119935762463","","Telkomsel","in","","0","1","0","https://x.com/ronigermanotta/status/1876461119935762463","982804928","ronigermanotta"
"1876402775426576475","Tue Jan 07 02:49:22 +0000 2025","0","@smolfou @smolfou Mohon dilanjutkan interaksinya ya Kak ️ -Micha","1876461092421206514","","smolfou","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461092421206514","255409050","Telkomsel"
"1876460171058356226","Tue Jan 07 02:49:02 +0000 2025","0","@zkdlinkun_ @zkdlinkun_ Halo Kak maafin ya. Silakan re-install aplikasi MyTelkomsel nya lalu login kembali dengan nomor Telkomsel dan silakan coba secara berkala metode pembayarannya. -Chika","1876461011961794776","","zkdlinkun_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876461011961794776","255409050","Telkomsel"
"1872172988705169900","Tue Jan 07 02:48:56 +0000 2025","0","@Stryfslrmdhn @ronigermanotta @Stryfslrmdhn Ganggu main game ya Kak karena jaringan gak stabil :( Maaf ya. Yuk infoin Nomor HP Lokasi detail (min. s.d Kelurahan) Tanggal waktu kejadian Nomor lain yang berkendala sama jika ada via DM biar dibantu cek serta privasi terjaga. Thanks -Sakia","1876460986703794320","","Stryfslrmdhn","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1876460986703794320","255409050","Telkomsel"
"1876273676720787912","Tue Jan 07 02:48:53 +0000 2025","0","@stfvvckyou Kak @stfvvckyou maaf ya :( boleh DM yuk nomor HP waktu tanggal kejadian dan lokasi (kel kec kota) biar dibantu jaringannya stabil lagi -Nesya","1876460973013516444","","stfvvckyou","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876460973013516444","255409050","Telkomsel"
"1876460509362524670","Tue Jan 07 02:47:03 +0000 2025","0","Kepergian pertama di Tahun 2025 adalah pemecatan Shin Tae-Yong dari pelatih Timnas Indonesia Terima kasih untuk dedikasi dan kerja keras untuk Indonesia #IndiHome #PSSI https://t.co/V0yVEGX6Z8","1876460509362524670","https://pbs.twimg.com/media/GgqGQIUboAAAhEK.jpg","","in","Kota Makassar","0","0","0","https://x.com/indihomekti/status/1876460509362524670","1214820808079499269","indihomekti"
"1876168155153731957","Tue Jan 07 02:46:08 +0000 2025","0","@lillith77777777 Widihh pengguna Telkomsel sejak kapan nih Kak? Paketnya udah diaktifin belom? -Indah","1876460281792217499","","lillith77777777","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876460281792217499","255409050","Telkomsel"
"1876460248460050726","Tue Jan 07 02:46:00 +0000 2025","0","@TelkomIndonesia @Telkomsel sejak kemarin sampe sekarang telfon berkali2 masuk ke telfon kantor saat diangkat komputer yg bilang nomor akan segera diblokir dan minta pencet angka 8 saat saya pencet bicara dgn operator yg minta nama dan NIK saya. tlg info nya apa bnr itu??","1876460248460050726","","TelkomIndonesia","in","","0","1","0","https://x.com/seeshawty/status/1876460248460050726","1141166255581224960","seeshawty"
"1876460171058356226","Tue Jan 07 02:45:42 +0000 2025","0","@Telkomsel setiap mau pembayaran selalu muncul seperti ini min https://t.co/qBZ5LXlNl5","1876460171058356226","https://pbs.twimg.com/media/GgqGlD1bMAAWmEk.jpg","Telkomsel","in","","0","1","0","https://x.com/zkdlinkun_/status/1876460171058356226","1422963397226688514","zkdlinkun_"
"1872172988705169900","Tue Jan 07 02:45:35 +0000 2025","0","@ronigermanotta @Telkomsel @Telkomsel iya ni buat maen game jaringan nya ilang ilangan","1876460141761216883","","ronigermanotta","in","","0","1","0","https://x.com/Stryfslrmdhn/status/1876460141761216883","1554767806171820033","Stryfslrmdhn"
"1876213563699974220","Tue Jan 07 02:45:00 +0000 2025","0","@AndyWithLuluv Kak Andy untuk paket #kuWOTAJKT48 cek dulu yuk di MyTelkomsel ke menu beli paket. Banyak pilihan membernya ya Kak -Nesya","1876459994016788952","","AndyWithLuluv","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876459994016788952","255409050","Telkomsel"
"1876402775426576475","Tue Jan 07 02:43:12 +0000 2025","0","@Telkomsel tolong lah kak udah mau nangis aku ini","1876459543632531760","","Telkomsel","in","safe space49","0","1","0","https://x.com/smolfou/status/1876459543632531760","1629666510385082369","smolfou"
"1876265686424862732","Tue Jan 07 02:42:19 +0000 2025","0","@DomiAdiwijaya @DomiAdiwijaya Okee Kak Domi. Mohon tunggu konfirmasi selanjutnya via DM. Makasih -Emmy","1876459320952635872","","DomiAdiwijaya","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876459320952635872","255409050","Telkomsel"
"1876191468651749400","Tue Jan 07 02:42:16 +0000 2025","0","@hhat057 Huhu maaf ya Kak @hhat057 :( cek cek dulu yuk di MyTelkomsel banyak pilihan paket dengan masa aktif 30 hari ya. Kalo mau dibantu rekomendasikan boleh DM nomor HP Kakak ya -Nesya","1876459306616545358","","hhat057","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876459306616545358","255409050","Telkomsel"
"1876449181046624670","Tue Jan 07 02:41:44 +0000 2025","0","@Telkomsel di my tsel spore 65k sehari mint. di shopee cuma 50k. malaysia 125k 3 hari. dishopee cuma 100k lumayan bgt bedanya huhu mengsedih TT","1876459171371196712","","Telkomsel","in","Zhejiang","0","0","0","https://x.com/pirapattch/status/1876459171371196712","1165077856155648000","pirapattch"
"1876429362775695693","Tue Jan 07 02:30:56 +0000 2025","0","@cruzozzan @Telkomsel pernah punya pc nya flora dari punya sampe dijual blm digesek wkwkwkwk","1876456455303467093","","cruzozzan","in","","0","0","0","https://x.com/Ojitostorm/status/1876456455303467093","1121953288818049024","Ojitostorm"
"1876081505770033404","Tue Jan 07 02:29:40 +0000 2025","0","@bertonyes Huhu maaf ya Kak Bertonys :( untuk paket dgn masa aktif 1 hari akan berakhir pada jam 23:59 . Nesya saranin untuk aktifkan paket lebih awal agar bisa digunakan lebih lama ya. Kakak juga bisa cek pilihan paket lainnya dgn masa aktif yg lebih panjang di MyTelkomsel -Nesya","1876456135802372129","","bertonyes","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876456135802372129","255409050","Telkomsel"
"1876455319683141850","Tue Jan 07 02:29:28 +0000 2025","0","@103nae @103nae Halo Kak. Silakan coba secara berkala jika masih kendala infokan nomor HP dan capture beli paketnya ke DM. Makasih -Chika","1876456086926180594","","103nae","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876456086926180594","255409050","Telkomsel"
"1876402775426576475","Tue Jan 07 02:29:18 +0000 2025","0","@Telkomsel coba cek dm","1876456045859783163","","Telkomsel","in","safe space49","0","1","0","https://x.com/smolfou/status/1876456045859783163","1629666510385082369","smolfou"
"1876456019062292618","Tue Jan 07 02:29:12 +0000 2025","0","Ini perasaanku aja atau semua yg milik negara itu yg ber-AKHLAK itu yg pelayanan pelayanan itu kok hobinya ngrepoti. Macem @Telkomsel kena sms promo dr mana mana data dijuwal terus kita yg suruh unsubscribe gitu?","1876456019062292618","","","in","Surakarta, Indonesia","0","1","0","https://x.com/miftahken/status/1876456019062292618","837150668","miftahken"
"1876453597325774910","Tue Jan 07 02:28:26 +0000 2025","0","@nebluela_ @nebluela_ Baik Kak Natt. Silakan lanjutkan melalui DM agar dibantu lebih lanjut ya. Makasih. -Dhet","1876455825277149598","","nebluela_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876455825277149598","255409050","Telkomsel"
"1876429362775695693","Tue Jan 07 02:28:16 +0000 2025","0","@Ojitostorm @Telkomsel Nggonku sampe saiki durung tak gesek. Opo gak usah sekalian ya ","1876455784982409379","","Ojitostorm","in","","0","1","0","https://x.com/cruzozzan/status/1876455784982409379","1275914937177567234","cruzozzan"
"1876453597325774910","Tue Jan 07 02:27:53 +0000 2025","0","@nebluela_ @nebluela_ Okay Kak Natt. Tunggu balesan di DM ya. Have a nice day Engene ️ -Sakia","1876455688828019170","","nebluela_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876455688828019170","255409050","Telkomsel"
"1876455444719472805","Tue Jan 07 02:26:55 +0000 2025","0","Pembelian saham GOTO oleh Telkomsel gimana @KPK_RI ?","1876455444719472805","","","in","+̳6̳2̳","0","0","0","https://x.com/YugoSapto/status/1876455444719472805","85794521","YugoSapto"
"1876402775426576475","Tue Jan 07 02:26:41 +0000 2025","0","@smolfou Sinyalnya berkendala saat di lokasi mana kak?-Caca","1876455387094016134","","smolfou","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876455387094016134","255409050","Telkomsel"
"1876455319683141850","Tue Jan 07 02:26:25 +0000 2025","0","@Telkomsel aku beli paket keterangannya belom berhasil kenapa ya min","1876455319683141850","","Telkomsel","in","","0","1","0","https://x.com/103nae/status/1876455319683141850","1582338420462202881","103nae"
"1876429362775695693","Tue Jan 07 02:26:05 +0000 2025","0","@cruzozzan @Telkomsel asli tebel bngt sayang bngt itu nyampur sama no vouchernya pengen gesek jdi sayang","1876455235847323797","","cruzozzan","in","","0","1","0","https://x.com/Ojitostorm/status/1876455235847323797","1121953288818049024","Ojitostorm"
"1876453597325774910","Tue Jan 07 02:25:43 +0000 2025","0","@Telkomsel okeyy cek dm ku yah cinta ️","1876455141089726785","","Telkomsel","in","","0","1","0","https://x.com/nebluela_/status/1876455141089726785","1592761258452738050","nebluela_"
"1876451019993022484","Tue Jan 07 02:25:16 +0000 2025","0","@404_usermissing @404_usermissing Meluncur DM Kak Alif segera dibalas yuk cek cek berkala. -Chika","1876455028212539654","","404_usermissing","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876455028212539654","255409050","Telkomsel"
"1875754166699663694","Tue Jan 07 02:25:15 +0000 2025","0","@tanyakanrl Keknya gue bakal pindah ke XL lagi sih Lama2 tri harganya gak ngotak! Telkomsel apalagi","1876455024378986803","","tanyakanrl","in","Indonesia","0","0","0","https://x.com/ggukie_kim_/status/1876455024378986803","4376788572","ggukie_kim_"
"1876454988261757293","Tue Jan 07 02:25:06 +0000 2025","0","telkomsel bener-bener nguji kesabaran gw ya lu???? ah kesel bgt","1876454988261757293","","","in","safe space49","0","0","0","https://x.com/smolfou/status/1876454988261757293","1629666510385082369","smolfou"
"1876454340376105032","Tue Jan 07 02:24:19 +0000 2025","0","@gdhiah @gdhiah Blokir nomor hilang bisa dibantu melalui kami ya Kak Galih. Infoin nomornya ke DM yuk biar dibantu cek serta privasi terjaga. Thanks -Sakia","1876454790689173936","","gdhiah","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876454790689173936","255409050","Telkomsel"
"1876408257306382656","Tue Jan 07 02:23:32 +0000 2025","0","@butterflycake00 Eh eh kenapa kak? Cerita dulu yuk sini biar kendalanya dibantu cek -Caca","1876454594211102905","","butterflycake00","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876454594211102905","255409050","Telkomsel"
"1876451019993022484","Tue Jan 07 02:23:14 +0000 2025","0","@Telkomsel sudah saya DM","1876454519669932347","","Telkomsel","in","Bandung, Indonesia","0","1","0","https://x.com/404_usermissing/status/1876454519669932347","85990929","404_usermissing"
"1876392904228589726","Tue Jan 07 02:22:56 +0000 2025","0","@shopepiie Wuahhh.. Sekarang kakak udah gunakan nomor Telkomsel-nya? -Caca","1876454441978908766","","shopepiie","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876454441978908766","255409050","Telkomsel"
"1876454340376105032","Tue Jan 07 02:22:32 +0000 2025","0","@Telkomsel Hai Telkomsel bagaimana cara blokir nomor yang hilang ya?","1876454340376105032","","Telkomsel","in","","0","1","0","https://x.com/gdhiah/status/1876454340376105032","280489887","gdhiah"
"1876453597325774910","Tue Jan 07 02:21:32 +0000 2025","0","@nebluela_ @nebluela_ Duh kuota yg diterima gak sesuai ya Kak Natt. Maafin Kak. Infoin dulu nomor HPnya ke DM yuk biar dibantu cek serta privasi terjaga. Thanks -Sakia","1876454090047459555","","nebluela_","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876454090047459555","255409050","Telkomsel"
"1876453597325774910","Tue Jan 07 02:20:49 +0000 2025","0","@Telkomsel ini aku beli nya kemaren yah beb aku baru nyadar sekarang ️","1876453909642055894","","nebluela_","in","","0","1","0","https://x.com/nebluela_/status/1876453909642055894","1592761258452738050","nebluela_"
"1876453786144870674","Tue Jan 07 02:20:20 +0000 2025","0","pulsa Telkomsel 15k","1876453786144870674","","","in","kahyangan","0","0","0","https://x.com/lovvliliee/status/1876453786144870674","1560613175115976704","lovvliliee"
"1876317842049782205","Tue Jan 07 02:20:08 +0000 2025","0","@needwuxian Kakak ada dimana ini lokasi kendalanya?-Caca","1876453736635387976","","needwuxian","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876453736635387976","255409050","Telkomsel"
"1876222181614747768","Tue Jan 07 02:19:42 +0000 2025","0","@Ciee_Ciieee Ada yang wangi wangi tau di menu Beli Paket di aplikasi MyTelkomsel-nya kakak udah explore?-Caca","1876453627054961117","","Ciee_Ciieee","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876453627054961117","255409050","Telkomsel"
"1876453597325774910","Tue Jan 07 02:19:35 +0000 2025","0","banh kok u scam sih tch nande nande. Disini katanya 54gb pas dibeli pesannya masuk bilang 5gb woi typo nya perhatikan yah sayank @Telkomsel jangan bikin aku marah https://t.co/bc2GJGtd7i","1876453597325774910","https://pbs.twimg.com/media/GgqAmCJaAAAqAjd.jpg","","in","","0","2","0","https://x.com/nebluela_/status/1876453597325774910","1592761258452738050","nebluela_"
"1876413654297612363","Tue Jan 07 02:19:03 +0000 2025","0","@bemyeps @bemyeps Kak Lit maafin ya. Kalo pembelian berhasil namun langganan OTT belum diterima infoin dulu Nomor HP dan capture bukti transaksinya via DM yuk biar dibantu cek serta privasi terjaga. Thanks -Sakia","1876453466367037509","","bemyeps","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876453466367037509","255409050","Telkomsel"
"1876453356480471482","Tue Jan 07 02:18:37 +0000 2025","0","No verifikasi buat jkn mobile itu harus no telkomsel kah?","1876453356480471482","","","in","","0","1","0","https://x.com/Penuh9Bulan/status/1876453356480471482","1430360384901324803","Penuh9Bulan"
"1876265686424862732","Tue Jan 07 02:16:50 +0000 2025","0","@opetiaw @opetiaw Maafin ya Kak DMnya udah masuk antrian mohon ditunggu -Micha","1876452905991205134","","opetiaw","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876452905991205134","255409050","Telkomsel"
"1876213563699974220","Tue Jan 07 02:16:36 +0000 2025","0","@Telkomsel Kok belum ada di myTelkomsel aku min?","1876452848189513827","","Telkomsel","in","","0","0","0","https://x.com/almighty1049/status/1876452848189513827","1162841559131234304","almighty1049"
"1876444939686695024","Tue Jan 07 02:15:13 +0000 2025","0","@PotatoPoteto07 Hhihiw sini kak join pakai Telkomsel biar samaan sama papa-nya -Caca","1876452499215028316","","PotatoPoteto07","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876452499215028316","255409050","Telkomsel"
"1876265686424862732","Tue Jan 07 02:14:37 +0000 2025","0","@opetiaw @opetiaw Kami upayakan bantu di DM secepatnya. Boleh tunggu dulu yap. -Joan","1876452351130870084","","opetiaw","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876452351130870084","255409050","Telkomsel"
"1876413654297612363","Tue Jan 07 02:14:32 +0000 2025","0","@Telkomsel Gabisa min kalian gabisa bantu. Dulu udh pernah complain tp ga ngaruh pulsaku ttp ga balik. Akan kuhadapi wlpn ga di refund telkomsel :)","1876452329593131471","","Telkomsel","in","","0","1","0","https://x.com/bemyeps/status/1876452329593131471","318866102","bemyeps"
"1876452249729384843","Tue Jan 07 02:14:13 +0000 2025","0","Ini aplikasi kacrut banget..lemot mau isi paket data aja susah bener. @Telkomsel masak aplikasi katanya perush Telkom terbesar kayak gini https://t.co/CNX5RDKbRa","1876452249729384843","https://pbs.twimg.com/media/Ggp_X2DaQAA6Kej.jpg","","in","Bekasi","0","1","0","https://x.com/Didinrazani/status/1876452249729384843","25303248","Didinrazani"
"1876265686424862732","Tue Jan 07 02:13:52 +0000 2025","0","@Telkomsel sudah saya dm min tolong bantu respon. pusing bngt kalau di rumah gaada jaringan..","1876452160331980948","","Telkomsel","in","","0","1","0","https://x.com/opetiaw/status/1876452160331980948","1777155306877022208","opetiaw"
"1876451019993022484","Tue Jan 07 02:13:10 +0000 2025","0","@404_usermissing @404_usermissing Kak Alif maaf ya. Untuk SMS yang diterima bisa dibantu blokir dengan infokan nomor HP via DM ya. Makasih. -Dhet","1876451985085563345","","404_usermissing","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876451985085563345","255409050","Telkomsel"
"1876265686424862732","Tue Jan 07 02:12:58 +0000 2025","0","@Telkomsel cek dm min @Telkomsel","1876451932732309652","","Telkomsel","in","","0","1","0","https://x.com/opetiaw/status/1876451932732309652","1777155306877022208","opetiaw"
"1876451912738017563","Tue Jan 07 02:12:53 +0000 2025","0","My telkomsel ni napaaa dahhhhhhhh","1876451912738017563","","","in","","0","1","0","https://x.com/Babayagaw_/status/1876451912738017563","1093819159564083205","Babayagaw_"
"1876443539795763614","Tue Jan 07 01:39:37 +0000 2025","0","melu panitia tp ga Lapo2 pekoro uas https://t.co/MzHWktwtgw","1876443539795763614","https://pbs.twimg.com/media/Ggp3dLiaUAAHz_I.jpg","","in","","0","1","0","https://x.com/nyokkkkkk/status/1876443539795763614","1654876965042810880","nyokkkkkk"
"1876168155153731957","Tue Jan 07 01:38:09 +0000 2025","0","@FLilandy Kak Zannn sekarang pakai nomor Telkomsel dong?-Caca","1876443171275894999","","FLilandy","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876443171275894999","255409050","Telkomsel"
"1876442475663081771","Tue Jan 07 01:36:53 +0000 2025","0","@decpride @decpride Halo Kak maaf guna dibantu cek dulu. Infokan nomor HP dan capture usage nya ke DM. Makasih -Chika","1876442854790426940","","decpride","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1876442854790426940","255409050","Telkomsel"
"1875929033768140992","Tue Jan 07 01:36:18 +0000 2025","0","@convomf eh ini apa jir ko ada permen Telkomsel ","1876442706660208840","","convomf","in","","0","0","0","https://x.com/bttrslump/status/1876442706660208840","1581799045680406530","bttrslump"
"1876442475663081771","Tue Jan 07 01:35:23 +0000 2025","0","Min aku punya paket data sampe 4 februari 2025 kok sekarang udah masa tenggang? @Telkomsel","1876442475663081771","","","in","","0","1","0","https://x.com/decpride/status/1876442475663081771","2982443653","decpride"
"1876285077761802499","Tue Jan 07 01:35:00 +0000 2025","0","@Telkomsel @fredyporis @byu_id Rekan Mimin di @byu_id kurang peka ke pelanggan tuh min ","1876442380381085886","","Telkomsel","in","Indonesia","0","0","0","https://x.com/amatrromadhon19/status/1876442380381085886","1627245188849741824","amatrromadhon19"
"1876442342661763379","Tue Jan 07 01:34:51 +0000 2025","0","ayo kalian bunuh gw aja https://t.co/wUqlaxNCYD","1876442342661763379","https://pbs.twimg.com/media/Ggp2WkVbsAAbocm.jpg","","in","𐤀","0","1","0","https://x.com/skyndut/status/1876442342661763379","1523935760562327552","skyndut"
"1866320934371733817","Tue Jan 07 01:33:03 +0000 2025","0","@cheyawnsa @cheyawnsa Okey Kak Anne. Tungguin dulu ya balasan DMnya -Nesya","1876441887030276600","","cheyawnsa","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876441887030276600","255409050","Telkomsel"
"1866320934371733817","Tue Jan 07 01:30:58 +0000 2025","0","@Telkomsel Masih belum bisa min @Telkomsel. Mohon dilanjut bantu.","1876441363748970953","","Telkomsel","in","cyber—trash account.","0","1","0","https://x.com/cheyawnsa/status/1876441363748970953","751298531172814848","cheyawnsa"
"1876439832706363821","Tue Jan 07 01:27:35 +0000 2025","0","@O8048 @O8048 Berkenan tunggu balesan dari temen Joan di DM Kak. -Joan","1876440511600611700","","O8048","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876440511600611700","255409050","Telkomsel"
"1876423977532584191","Tue Jan 07 01:26:57 +0000 2025","0","@lixuan6611 Makasih sudah setia menggunakan Telkomsel Kak @lixuan6611. Untuk promo paket bisa dicek pada aplikasi MyTelkomsel ya. :) -Dhet","1876440353664094223","","lixuan6611","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1876440353664094223","255409050","Telkomsel"
